date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:13	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1519974719765-e6559eac2575.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1519974719765-e6559eac2575.9.delayed	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:14	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1490578474895-699cd4e2cf59.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1490578474895-699cd4e2cf59.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:14	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:29:16%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1534850336045-c6c6d287f89e.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1534850336045-c6c6d287f89e.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:14	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:29:16%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/new-york.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/new-york.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:15	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/paris.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/paris.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:15	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/barcelona.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/barcelona.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:15	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/prague.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/prague.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:16	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:29:16%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1484154218962-a197022b5858.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1484154218962-a197022b5858.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:16	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:29:16%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-0.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-0.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1426122402199-be02db90eb90.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1426122402199-be02db90eb90.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-7.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-7.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1512917774080-9991f1c4c750.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1512917774080-9991f1c4c750.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-8.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-8.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:18	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1494526585095-c41746248156.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1494526585095-c41746248156.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:18	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-9.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-9.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:18	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1522771739844-6a9f6d5f14af.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1522771739844-6a9f6d5f14af.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:19	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2012:14:15%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-10.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-10.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:19	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2012:14:15%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1488805990569-3c9e1d76d51c.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1488805990569-3c9e1d76d51c.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:19	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-11.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-11.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:20	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1497436072909-60f360e1d4b1.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1497436072909-60f360e1d4b1.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:20	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:20	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:21	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:21	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:21	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:21	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/avatar/avatar-3.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:22	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1512917774080-9991f1c4c750.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1512917774080-9991f1c4c750.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:22	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1522771739844-6a9f6d5f14af.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1522771739844-6a9f6d5f14af.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:22	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1482463084673-98272196658a.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/photo/photo-1482463084673-98272196658a.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:22	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-1.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-1.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:23	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-2.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-2.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:23	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-3.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-3.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:23	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-4.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-4.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:23	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-5.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-5.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:24	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-6.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-6.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:24	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-7.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-7.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:24	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-8.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-8.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:24	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-9.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-9.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:25	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-10.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-10.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:25	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-11.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-11.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:25	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-12.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-12.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:25	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-13.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-13.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:26	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-14.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-14.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:26	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-10.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-10.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:26	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-11.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-11.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:26	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-12.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-12.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:26	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-13.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-13.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:27	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-14.jpg	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/img/instagram/instagram-14.jpg	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:27	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2009:15:57%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/jquery/jquery.min.js	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/jquery/jquery.min.js	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:27	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/bootstrap/js/bootstrap.bundle.min.js	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:27	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/magnific-popup/jquery.magnific-popup.min.js	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/magnific-popup/jquery.magnific-popup.min.js	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:28	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/smooth-scroll/smooth-scroll.polyfills.min.js	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/smooth-scroll/smooth-scroll.polyfills.min.js	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:28	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/bootstrap-select/js/bootstrap-select.min.js	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/bootstrap-select/js/bootstrap-select.min.js	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:28	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Apr%202024%2018:39:43%20GMT	https://d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/object-fit-images/ofi.min.js	D:/xampp/htdocs/dcee-beyond-the-loop/template/d19m59y37dris4.cloudfront.net/directory/2-0-2/vendor/object-fit-images/ofi.min.js	(from https://demo.bootstrapious.com/directory/2-0-2/)
13:03:29	124672/124672	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf2-1e700%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/4.4.1/js/swiper.min.js	D:/xampp/htdocs/dcee-beyond-the-loop/template/cdnjs.cloudflare.com/ajax/libs/Swiper/4.4.1/js/swiper.min.js	(from https://demo.bootstrapious.com/directory/2-0-2/)
